customer_id,plan_price,daily_limit_gb,total_monthly_gb,used_data_gb,unused_data_gb,exhaustion_days,booster_count,booster_spend,total_monthly_spend,recharge_delay_days,actual_scenario,churn_risk_score,churn_risk_label
CUST_0952,389,2.0,60.0,44.6,15.4,0,0,0,389,1,1,0.35,Medium
CUST_0953,389,2.0,60.0,45.9,14.1,2,0,0,389,1,0,0.05,Low
CUST_0954,389,2.0,60.0,42.8,17.2,0,0,0,389,2,1,0.7,High
CUST_0955,389,2.0,60.0,36.5,23.5,0,0,0,389,1,1,0.68,High
CUST_0956,389,2.0,60.0,46.8,13.2,0,0,0,389,0,0,0.05,Low
CUST_0957,389,2.0,60.0,45.1,14.9,0,0,0,389,0,0,0.18,Low
CUST_0958,389,2.0,60.0,71.0,0.0,9,6,114,503,0,3,0.92,High
CUST_0959,389,2.0,60.0,48.0,12.0,0,0,0,389,1,0,0.04,Low
CUST_0960,389,2.0,60.0,48.4,11.6,0,0,0,389,1,0,0.04,Low
CUST_0961,389,2.0,60.0,52.3,7.7,0,0,0,389,1,0,0.04,Low
CUST_0962,389,2.0,60.0,27.5,32.5,0,0,0,389,2,1,0.62,Medium
CUST_0963,389,2.0,60.0,46.2,13.8,0,0,0,389,1,0,0.04,Low
CUST_0964,389,2.0,60.0,52.3,7.7,2,0,0,389,1,0,0.04,Low
CUST_0965,389,2.0,60.0,82.8,0.0,29,9,171,560,0,4,0.94,High
CUST_0966,389,2.0,60.0,60.0,0.0,15,0,0,389,2,2,0.88,High
CUST_0967,389,2.0,60.0,52.8,7.2,1,0,0,389,0,0,0.06,Low
CUST_0968,389,2.0,60.0,45.9,14.1,1,0,0,389,0,0,0.07,Low
CUST_0969,389,2.0,60.0,86.8,0.0,29,10,190,579,0,4,0.79,High
CUST_0970,389,2.0,60.0,78.3,0.0,28,8,152,541,0,4,0.9,High
CUST_0971,389,2.0,60.0,68.9,0.0,12,4,76,465,0,3,0.81,High
CUST_0972,389,2.0,60.0,65.2,0.0,9,3,57,446,0,3,0.87,High
CUST_0973,389,2.0,60.0,46.2,13.8,0,0,0,389,1,0,0.04,Low
CUST_0974,389,2.0,60.0,54.9,5.1,0,0,0,389,0,0,0.09,Low
CUST_0975,389,2.0,60.0,60.0,0.0,21,0,0,389,2,2,0.8,High
CUST_0976,389,2.0,60.0,54.0,6.0,1,0,0,389,0,0,0.05,Low
CUST_0977,389,2.0,60.0,60.0,0.0,12,0,0,389,3,2,0.88,High
CUST_0978,389,2.0,60.0,41.0,19.0,0,0,0,389,1,1,0.69,High
CUST_0979,389,2.0,60.0,50.8,9.2,0,0,0,389,0,0,0.06,Low
CUST_0980,389,2.0,60.0,47.0,13.0,1,0,0,389,0,0,0.04,Low
CUST_0981,389,2.0,60.0,60.0,0.0,20,0,0,389,3,2,0.84,High
CUST_0982,389,2.0,60.0,30.2,29.8,0,0,0,389,1,1,0.67,High
CUST_0983,389,2.0,60.0,60.0,0.0,15,0,0,389,2,2,0.88,High
CUST_0984,389,2.0,60.0,66.6,0.0,11,5,95,484,0,3,0.84,High
CUST_0985,389,2.0,60.0,65.3,0.0,10,3,57,446,0,3,0.88,High
CUST_0986,389,2.0,60.0,51.8,8.2,1,0,0,389,1,0,0.04,Low
CUST_0987,389,2.0,60.0,49.4,10.6,2,0,0,389,0,0,0.04,Low
CUST_0988,389,2.0,60.0,38.8,21.2,0,0,0,389,1,1,0.7,High
CUST_0989,389,2.0,60.0,60.0,0.0,15,0,0,389,5,2,0.9,High
CUST_0990,389,2.0,60.0,65.3,0.0,12,4,76,465,0,3,0.83,High
CUST_0991,389,2.0,60.0,83.4,0.0,27,14,266,655,0,4,0.86,High
CUST_0992,389,2.0,60.0,71.7,0.0,12,4,76,465,0,3,0.83,High
CUST_0993,389,2.0,60.0,88.7,0.0,23,11,209,598,0,4,0.65,High
CUST_0994,389,2.0,60.0,38.8,21.2,0,0,0,389,1,1,0.7,High
CUST_0995,389,2.0,60.0,67.8,0.0,9,5,95,484,0,3,0.87,High
CUST_0996,389,2.0,60.0,60.0,0.0,17,0,0,389,5,2,0.85,High
CUST_0997,389,2.0,60.0,29.5,30.5,0,0,0,389,2,1,0.63,Medium
CUST_0998,389,2.0,60.0,26.2,33.8,0,0,0,389,1,1,0.57,Medium
CUST_0999,389,2.0,60.0,50.7,9.3,2,0,0,389,0,0,0.05,Low
CUST_1000,389,2.0,60.0,54.8,5.2,2,0,0,389,1,0,0.04,Low
CUST_1001,389,2.0,60.0,53.6,6.4,1,0,0,389,0,0,0.05,Low
CUST_1002,389,2.0,60.0,39.6,20.4,0,0,0,389,2,1,0.43,Medium
CUST_1003,389,2.0,60.0,72.0,0.0,11,5,95,484,0,3,0.84,High
CUST_1004,389,2.0,60.0,27.6,32.4,0,0,0,389,0,1,0.64,Medium
CUST_1005,389,2.0,60.0,60.0,0.0,16,0,0,389,4,2,0.87,High
CUST_1006,389,2.0,60.0,86.6,0.0,23,11,209,598,0,4,0.83,High
CUST_1007,389,2.0,60.0,39.9,20.1,0,0,0,389,1,1,0.67,High
CUST_1008,389,2.0,60.0,46.0,14.0,0,0,0,389,0,0,0.05,Low
CUST_1009,389,2.0,60.0,60.0,0.0,13,0,0,389,3,2,0.86,High
CUST_1010,389,2.0,60.0,53.3,6.7,0,0,0,389,0,0,0.05,Low
CUST_1011,389,2.0,60.0,53.7,6.3,0,0,0,389,1,0,0.04,Low
CUST_1012,389,2.0,60.0,49.2,10.8,2,0,0,389,1,0,0.04,Low
CUST_1013,389,2.0,60.0,71.6,0.0,8,6,114,503,0,3,0.92,High
CUST_1014,389,2.0,60.0,52.0,8.0,0,0,0,389,1,0,0.04,Low
CUST_1015,389,2.0,60.0,26.9,33.1,0,0,0,389,2,1,0.6,Medium
CUST_1016,389,2.0,60.0,65.9,0.0,14,4,76,465,0,3,0.83,High
CUST_1017,389,2.0,60.0,49.1,10.9,2,0,0,389,0,0,0.04,Low
CUST_1018,389,2.0,60.0,47.6,12.4,0,0,0,389,1,0,0.05,Low
CUST_1019,389,2.0,60.0,28.4,31.6,0,0,0,389,0,1,0.65,High
CUST_1020,389,2.0,60.0,52.5,7.5,0,0,0,389,1,0,0.04,Low
CUST_1021,389,2.0,60.0,28.4,31.6,0,0,0,389,2,1,0.66,High
CUST_1022,389,2.0,60.0,50.7,9.3,0,0,0,389,0,0,0.06,Low
CUST_1023,389,2.0,60.0,38.3,21.7,0,0,0,389,2,1,0.53,Medium
CUST_1024,389,2.0,60.0,37.0,23.0,0,0,0,389,0,1,0.67,High
CUST_1025,389,2.0,60.0,60.0,0.0,14,0,0,389,4,2,0.84,High
CUST_1026,389,2.0,60.0,54.8,5.2,1,0,0,389,1,0,0.08,Low
CUST_1027,389,2.0,60.0,47.3,12.7,2,0,0,389,1,0,0.04,Low
CUST_1028,389,2.0,60.0,60.0,0.0,20,0,0,389,5,2,0.91,High
CUST_1029,389,2.0,60.0,67.8,0.0,11,5,95,484,0,3,0.84,High
CUST_1030,389,2.0,60.0,51.7,8.3,0,0,0,389,1,0,0.05,Low
CUST_1031,389,2.0,60.0,77.3,0.0,28,10,190,579,0,4,0.82,High
CUST_1032,389,2.0,60.0,69.6,0.0,8,3,57,446,0,3,0.88,High
CUST_1033,389,2.0,60.0,49.7,10.3,1,0,0,389,0,0,0.07,Low
CUST_1034,389,2.0,60.0,28.3,31.7,0,0,0,389,0,1,0.65,High
CUST_1035,389,2.0,60.0,60.0,0.0,18,0,0,389,2,2,0.87,High
CUST_1036,389,2.0,60.0,46.3,13.7,0,0,0,389,1,0,0.04,Low
CUST_1037,389,2.0,60.0,26.3,33.7,0,0,0,389,0,1,0.55,Medium
CUST_1038,389,2.0,60.0,79.4,0.0,25,11,209,598,0,4,0.85,High
CUST_1039,389,2.0,60.0,53.7,6.3,2,0,0,389,1,0,0.04,Low
CUST_1040,389,2.0,60.0,54.6,5.4,2,0,0,389,1,0,0.04,Low
CUST_1041,389,2.0,60.0,89.2,0.0,22,14,266,655,0,4,0.9,High
CUST_1042,389,2.0,60.0,48.8,11.2,0,0,0,389,1,0,0.04,Low
CUST_1043,389,2.0,60.0,60.0,0.0,19,0,0,389,2,2,0.86,High
CUST_1044,389,2.0,60.0,66.5,0.0,12,4,76,465,0,3,0.83,High
CUST_1045,389,2.0,60.0,60.0,0.0,15,0,0,389,3,2,0.86,High
CUST_1046,389,2.0,60.0,67.4,0.0,9,3,57,446,0,3,0.88,High
CUST_1047,389,2.0,60.0,49.7,10.3,0,0,0,389,1,0,0.06,Low
CUST_1048,389,2.0,60.0,45.3,14.7,1,0,0,389,0,0,0.08,Low
CUST_1049,389,2.0,60.0,68.4,0.0,9,5,95,484,0,3,0.88,High
CUST_1050,389,2.0,60.0,53.1,6.9,0,0,0,389,1,0,0.04,Low
CUST_1051,389,2.0,60.0,48.6,11.4,1,0,0,389,1,0,0.05,Low
CUST_1052,389,2.0,60.0,53.0,7.0,1,0,0,389,1,0,0.05,Low
CUST_1053,389,2.0,60.0,89.9,0.0,27,12,228,617,0,4,0.67,High
CUST_1054,389,2.0,60.0,84.1,0.0,29,7,133,522,0,4,0.92,High
CUST_1055,389,2.0,60.0,60.0,0.0,17,0,0,389,4,2,0.85,High
CUST_1056,389,2.0,60.0,65.6,0.0,12,6,114,503,0,3,0.86,High
CUST_1057,389,2.0,60.0,49.4,10.6,1,0,0,389,1,0,0.05,Low
CUST_1058,389,2.0,60.0,87.6,0.0,26,13,247,636,0,4,0.85,High
CUST_1059,389,2.0,60.0,71.5,0.0,13,5,95,484,0,3,0.81,High
CUST_1060,389,2.0,60.0,53.9,6.1,2,0,0,389,1,0,0.04,Low
CUST_1061,389,2.0,60.0,53.9,6.1,0,0,0,389,0,0,0.05,Low
CUST_1062,389,2.0,60.0,60.0,0.0,17,0,0,389,3,2,0.84,High
CUST_1063,389,2.0,60.0,89.4,0.0,24,11,209,598,0,4,0.73,High
CUST_1064,389,2.0,60.0,50.5,9.5,1,0,0,389,1,0,0.05,Low
CUST_1065,389,2.0,60.0,47.4,12.6,2,0,0,389,0,0,0.04,Low
CUST_1066,389,2.0,60.0,46.8,13.2,2,0,0,389,1,0,0.04,Low
CUST_1067,389,2.0,60.0,41.8,18.2,0,0,0,389,2,1,0.68,High
CUST_1068,389,2.0,60.0,28.0,32.0,0,0,0,389,0,1,0.64,Medium
CUST_1069,389,2.0,60.0,36.8,23.2,0,0,0,389,1,1,0.68,High
CUST_1070,389,2.0,60.0,60.0,0.0,12,0,0,389,4,2,0.86,High
CUST_1071,389,2.0,60.0,60.0,0.0,15,0,0,389,2,2,0.88,High
CUST_1072,389,2.0,60.0,68.0,0.0,10,4,76,465,0,3,0.89,High
CUST_1073,389,2.0,60.0,69.7,0.0,8,4,76,465,0,3,0.88,High
CUST_1074,389,2.0,60.0,39.9,20.1,0,0,0,389,2,1,0.43,Medium
CUST_1075,389,2.0,60.0,54.6,5.4,2,0,0,389,1,0,0.04,Low
CUST_1076,389,2.0,60.0,52.7,7.3,2,0,0,389,1,0,0.04,Low
CUST_1077,389,2.0,60.0,60.0,0.0,18,0,0,389,3,2,0.86,High
CUST_1078,389,2.0,60.0,54.3,5.7,1,0,0,389,0,0,0.06,Low
CUST_1079,389,2.0,60.0,51.0,9.0,0,0,0,389,1,0,0.05,Low
CUST_1080,389,2.0,60.0,83.2,0.0,25,12,228,617,0,4,0.85,High
CUST_1081,389,2.0,60.0,54.1,5.9,0,0,0,389,1,0,0.06,Low
CUST_1082,389,2.0,60.0,60.0,0.0,14,0,0,389,2,2,0.88,High
CUST_1083,389,2.0,60.0,71.5,0.0,12,3,57,446,0,3,0.82,High
CUST_1084,389,2.0,60.0,54.7,5.3,2,0,0,389,1,0,0.04,Low
CUST_1085,389,2.0,60.0,30.3,29.7,0,0,0,389,1,1,0.68,High
CUST_1086,389,2.0,60.0,67.2,0.0,10,5,95,484,0,3,0.87,High
CUST_1087,389,2.0,60.0,68.3,0.0,8,6,114,503,0,3,0.91,High
CUST_1088,389,2.0,60.0,50.0,10.0,2,0,0,389,1,0,0.04,Low
CUST_1089,389,2.0,60.0,88.1,0.0,27,14,266,655,0,4,0.77,High
CUST_1090,389,2.0,60.0,51.1,8.9,0,0,0,389,1,0,0.05,Low
CUST_1091,389,2.0,60.0,49.6,10.4,0,0,0,389,1,0,0.04,Low
CUST_1092,389,2.0,60.0,47.0,13.0,1,0,0,389,1,0,0.04,Low
CUST_1093,389,2.0,60.0,22.8,37.2,0,0,0,389,2,1,0.63,Medium
CUST_1094,389,2.0,60.0,48.9,11.1,1,0,0,389,1,0,0.05,Low
CUST_1095,389,2.0,60.0,45.6,14.4,0,0,0,389,0,0,0.05,Low
CUST_1096,389,2.0,60.0,83.7,0.0,26,14,266,655,0,4,0.86,High
CUST_1097,389,2.0,60.0,22.0,38.0,0,0,0,389,2,1,0.61,Medium
CUST_1098,389,2.0,60.0,46.7,13.3,0,0,0,389,1,0,0.04,Low
CUST_1099,389,2.0,60.0,80.6,0.0,26,7,133,522,0,4,0.91,High
CUST_1100,389,2.0,60.0,49.7,10.3,0,0,0,389,1,0,0.06,Low
CUST_1101,389,2.0,60.0,52.9,7.1,1,0,0,389,1,0,0.07,Low
CUST_1102,389,2.0,60.0,54.4,5.6,0,0,0,389,0,0,0.07,Low
CUST_1103,389,2.0,60.0,77.7,0.0,27,10,190,579,0,4,0.8,High
CUST_1104,389,2.0,60.0,32.9,27.1,0,0,0,389,2,1,0.6,Medium
CUST_1105,389,2.0,60.0,54.0,6.0,1,0,0,389,0,0,0.05,Low
CUST_1106,389,2.0,60.0,60.0,0.0,18,0,0,389,2,2,0.87,High
CUST_1107,389,2.0,60.0,47.3,12.7,2,0,0,389,1,0,0.04,Low
CUST_1108,389,2.0,60.0,60.0,0.0,18,0,0,389,2,2,0.87,High
CUST_1109,389,2.0,60.0,46.9,13.1,1,0,0,389,1,0,0.04,Low
CUST_1110,389,2.0,60.0,87.5,0.0,28,8,152,541,0,4,0.89,High
CUST_1111,389,2.0,60.0,47.6,12.4,1,0,0,389,0,0,0.06,Low
CUST_1112,389,2.0,60.0,54.4,5.6,1,0,0,389,0,0,0.06,Low
CUST_1113,389,2.0,60.0,47.5,12.5,2,0,0,389,1,0,0.07,Low
CUST_1114,389,2.0,60.0,20.4,39.6,0,0,0,389,0,1,0.64,Medium
CUST_1115,389,2.0,60.0,45.6,14.4,2,0,0,389,0,0,0.04,Low
CUST_1116,389,2.0,60.0,25.7,34.3,0,0,0,389,2,1,0.58,Medium
CUST_1117,389,2.0,60.0,60.0,0.0,14,0,0,389,4,2,0.84,High
CUST_1118,389,2.0,60.0,51.0,9.0,2,0,0,389,1,0,0.04,Low
CUST_1119,389,2.0,60.0,29.6,30.4,0,0,0,389,2,1,0.63,Medium
CUST_1120,389,2.0,60.0,20.2,39.8,0,0,0,389,2,1,0.56,Medium
CUST_1121,389,2.0,60.0,60.0,0.0,14,0,0,389,5,2,0.85,High
CUST_1122,389,2.0,60.0,46.1,13.9,2,0,0,389,0,0,0.05,Low
CUST_1123,389,2.0,60.0,71.3,0.0,8,3,57,446,0,3,0.88,High
CUST_1124,389,2.0,60.0,50.9,9.1,0,0,0,389,0,0,0.06,Low
CUST_1125,389,2.0,60.0,86.9,0.0,27,14,266,655,0,4,0.87,High
CUST_1126,389,2.0,60.0,45.6,14.4,1,0,0,389,0,0,0.05,Low
CUST_1127,389,2.0,60.0,54.3,5.7,2,0,0,389,1,0,0.05,Low
CUST_1128,389,2.0,60.0,60.0,0.0,20,0,0,389,5,2,0.91,High
CUST_1129,389,2.0,60.0,32.2,27.8,0,0,0,389,0,1,0.65,High
CUST_1130,389,2.0,60.0,75.6,0.0,23,14,266,655,0,4,0.95,High
CUST_1131,389,2.0,60.0,76.7,0.0,26,11,209,598,0,4,0.81,High
CUST_1132,389,2.0,60.0,51.2,8.8,1,0,0,389,1,0,0.05,Low
CUST_1133,389,2.0,60.0,48.3,11.7,2,0,0,389,0,0,0.04,Low
CUST_1134,389,2.0,60.0,52.8,7.2,2,0,0,389,0,0,0.04,Low
CUST_1135,389,2.0,60.0,87.5,0.0,25,14,266,655,0,4,0.92,High
CUST_1136,389,2.0,60.0,44.5,15.5,0,0,0,389,2,1,0.46,Medium
CUST_1137,389,2.0,60.0,53.1,6.9,2,0,0,389,0,0,0.04,Low
CUST_1138,389,2.0,60.0,71.1,0.0,8,3,57,446,0,3,0.88,High
CUST_1139,389,2.0,60.0,49.2,10.8,1,0,0,389,0,0,0.05,Low
CUST_1140,389,2.0,60.0,60.0,0.0,17,0,0,389,5,2,0.85,High
CUST_1141,389,2.0,60.0,72.0,0.0,11,5,95,484,0,3,0.84,High
CUST_1142,389,2.0,60.0,88.6,0.0,22,7,133,522,0,4,0.83,High
CUST_1143,389,2.0,60.0,51.7,8.3,2,0,0,389,0,0,0.05,Low
CUST_1144,389,2.0,60.0,50.9,9.1,2,0,0,389,0,0,0.05,Low
CUST_1145,389,2.0,60.0,33.8,26.2,0,0,0,389,0,1,0.65,High
CUST_1146,389,2.0,60.0,53.3,6.7,2,0,0,389,1,0,0.04,Low
CUST_1147,389,2.0,60.0,52.0,8.0,2,0,0,389,0,0,0.04,Low
CUST_1148,389,2.0,60.0,24.9,35.1,0,0,0,389,0,1,0.53,Medium
CUST_1149,389,2.0,60.0,47.6,12.4,0,0,0,389,1,0,0.05,Low
CUST_1150,389,2.0,60.0,27.2,32.8,0,0,0,389,1,1,0.62,Medium
CUST_1151,389,2.0,60.0,78.6,0.0,27,11,209,598,0,4,0.77,High
CUST_1152,389,2.0,60.0,46.3,13.7,0,0,0,389,0,0,0.05,Low
CUST_1153,389,2.0,60.0,52.1,7.9,0,0,0,389,1,0,0.04,Low
CUST_1154,389,2.0,60.0,77.9,0.0,26,7,133,522,0,4,0.91,High
CUST_1155,389,2.0,60.0,60.0,0.0,20,0,0,389,5,2,0.91,High
CUST_1156,389,2.0,60.0,68.0,0.0,13,5,95,484,0,3,0.82,High
CUST_1157,389,2.0,60.0,46.6,13.4,2,0,0,389,1,0,0.04,Low
CUST_1158,389,2.0,60.0,60.0,0.0,17,0,0,389,2,2,0.85,High
CUST_1159,389,2.0,60.0,60.0,0.0,18,0,0,389,4,2,0.87,High
CUST_1160,389,2.0,60.0,25.3,34.7,0,0,0,389,0,1,0.55,Medium
CUST_1161,389,2.0,60.0,51.5,8.5,0,0,0,389,0,0,0.06,Low
CUST_1162,389,2.0,60.0,75.3,0.0,24,7,133,522,0,4,0.89,High
CUST_1163,389,2.0,60.0,34.1,25.9,0,0,0,389,1,1,0.66,High
CUST_1164,389,2.0,60.0,65.1,0.0,12,4,76,465,0,3,0.83,High
CUST_1165,389,2.0,60.0,51.4,8.6,2,0,0,389,1,0,0.04,Low
CUST_1166,389,2.0,60.0,45.0,15.0,0,0,0,389,0,0,0.16,Low
CUST_1167,389,2.0,60.0,49.2,10.8,0,0,0,389,1,0,0.04,Low
CUST_1168,389,2.0,60.0,50.1,9.9,1,0,0,389,1,0,0.05,Low
CUST_1169,389,2.0,60.0,60.0,0.0,18,0,0,389,2,2,0.87,High
CUST_1170,389,2.0,60.0,52.8,7.2,2,0,0,389,0,0,0.04,Low
CUST_1171,389,2.0,60.0,80.9,0.0,22,11,209,598,0,4,0.83,High
CUST_1172,389,2.0,60.0,69.0,0.0,9,5,95,484,0,3,0.86,High
CUST_1173,389,2.0,60.0,49.3,10.7,1,0,0,389,1,0,0.05,Low
CUST_1174,389,2.0,60.0,49.1,10.9,2,0,0,389,1,0,0.04,Low
CUST_1175,389,2.0,60.0,71.4,0.0,11,5,95,484,0,3,0.85,High
CUST_1176,389,2.0,60.0,87.7,0.0,22,9,171,560,0,4,0.88,High
CUST_1177,389,2.0,60.0,48.4,11.6,0,0,0,389,1,0,0.04,Low
CUST_1178,389,2.0,60.0,47.5,12.5,2,0,0,389,1,0,0.07,Low
CUST_1179,389,2.0,60.0,88.1,0.0,23,8,152,541,0,4,0.72,High
CUST_1180,389,2.0,60.0,76.5,0.0,27,11,209,598,0,4,0.76,High
CUST_1181,389,2.0,60.0,51.7,8.3,2,0,0,389,1,0,0.04,Low
CUST_1182,389,2.0,60.0,45.6,14.4,2,0,0,389,1,0,0.04,Low
CUST_1183,389,2.0,60.0,22.1,37.9,0,0,0,389,1,1,0.56,Medium
CUST_1184,389,2.0,60.0,70.7,0.0,11,6,114,503,0,3,0.88,High
CUST_1185,389,2.0,60.0,77.0,0.0,22,11,209,598,0,4,0.85,High
CUST_1186,389,2.0,60.0,60.0,0.0,15,0,0,389,4,2,0.88,High
CUST_1187,389,2.0,60.0,45.5,14.5,2,0,0,389,0,0,0.04,Low
CUST_1188,389,2.0,60.0,67.7,0.0,8,5,95,484,0,3,0.88,High
CUST_1189,389,2.0,60.0,24.7,35.3,0,0,0,389,0,1,0.53,Medium
CUST_1190,389,2.0,60.0,60.0,0.0,14,0,0,389,5,2,0.85,High
CUST_1191,389,2.0,60.0,70.0,0.0,13,5,95,484,0,3,0.8,High
CUST_1192,389,2.0,60.0,60.0,0.0,12,0,0,389,5,2,0.9,High
CUST_1193,389,2.0,60.0,49.1,10.9,1,0,0,389,1,0,0.05,Low
CUST_1194,389,2.0,60.0,85.2,0.0,25,13,247,636,0,4,0.86,High
CUST_1195,389,2.0,60.0,54.4,5.6,0,0,0,389,1,0,0.06,Low
CUST_1196,389,2.0,60.0,46.4,13.6,1,0,0,389,1,0,0.04,Low
CUST_1197,389,2.0,60.0,80.5,0.0,25,12,228,617,0,4,0.84,High
CUST_1198,389,2.0,60.0,31.0,29.0,0,0,0,389,0,1,0.65,High
CUST_1199,389,2.0,60.0,49.2,10.8,1,0,0,389,1,0,0.05,Low
CUST_1200,389,2.0,60.0,31.3,28.7,0,0,0,389,0,1,0.65,High
CUST_1201,389,2.0,60.0,30.6,29.4,0,0,0,389,0,1,0.65,High
CUST_1202,389,2.0,60.0,87.8,0.0,29,7,133,522,0,4,0.88,High
CUST_1203,389,2.0,60.0,45.5,14.5,0,0,0,389,0,0,0.05,Low
CUST_1204,389,2.0,60.0,60.0,0.0,18,0,0,389,2,2,0.87,High
CUST_1205,389,2.0,60.0,80.2,0.0,22,11,209,598,0,4,0.83,High
CUST_1206,389,2.0,60.0,25.5,34.5,0,0,0,389,0,1,0.56,Medium
CUST_1207,389,2.0,60.0,27.0,33.0,0,0,0,389,1,1,0.63,Medium
CUST_1208,389,2.0,60.0,45.7,14.3,1,0,0,389,0,0,0.05,Low
CUST_1209,389,2.0,60.0,23.0,37.0,0,0,0,389,0,1,0.56,Medium
CUST_1210,389,2.0,60.0,51.2,8.8,1,0,0,389,0,0,0.06,Low
CUST_1211,389,2.0,60.0,76.6,0.0,23,13,247,636,0,4,0.9,High
CUST_1212,389,2.0,60.0,51.2,8.8,1,0,0,389,1,0,0.05,Low
CUST_1213,389,2.0,60.0,36.9,23.1,0,0,0,389,1,1,0.68,High
CUST_1214,389,2.0,60.0,69.7,0.0,13,4,76,465,0,3,0.8,High
CUST_1215,389,2.0,60.0,53.1,6.9,1,0,0,389,1,0,0.05,Low
CUST_1216,389,2.0,60.0,52.8,7.2,1,0,0,389,0,0,0.06,Low
CUST_1217,389,2.0,60.0,52.1,7.9,1,0,0,389,0,0,0.05,Low
CUST_1218,389,2.0,60.0,25.9,34.1,0,0,0,389,2,1,0.55,Medium
CUST_1219,389,2.0,60.0,76.0,0.0,29,7,133,522,0,4,0.91,High
CUST_1220,389,2.0,60.0,50.4,9.6,2,0,0,389,0,0,0.05,Low
CUST_1221,389,2.0,60.0,47.2,12.8,1,0,0,389,1,0,0.04,Low
CUST_1222,389,2.0,60.0,87.1,0.0,24,7,133,522,0,4,0.88,High
CUST_1223,389,2.0,60.0,67.4,0.0,9,5,95,484,0,3,0.88,High
CUST_1224,389,2.0,60.0,51.7,8.3,2,0,0,389,1,0,0.04,Low
CUST_1225,389,2.0,60.0,67.0,0.0,8,6,114,503,0,3,0.9,High
CUST_1226,389,2.0,60.0,65.3,0.0,12,3,57,446,0,3,0.86,High
CUST_1227,389,2.0,60.0,49.8,10.2,0,0,0,389,0,0,0.06,Low
CUST_1228,389,2.0,60.0,32.1,27.9,0,0,0,389,1,1,0.66,High
CUST_1229,389,2.0,60.0,71.5,0.0,10,3,57,446,0,3,0.85,High
CUST_1230,389,2.0,60.0,78.0,0.0,28,10,190,579,0,4,0.82,High
CUST_1231,389,2.0,60.0,48.9,11.1,1,0,0,389,1,0,0.05,Low
CUST_1232,389,2.0,60.0,60.0,0.0,21,0,0,389,3,2,0.85,High
CUST_1233,389,2.0,60.0,39.9,20.1,0,0,0,389,0,1,0.69,High
CUST_1234,389,2.0,60.0,50.5,9.5,1,0,0,389,0,0,0.05,Low
CUST_1235,389,2.0,60.0,21.0,39.0,0,0,0,389,1,1,0.6,Medium
CUST_1236,389,2.0,60.0,54.7,5.3,0,0,0,389,0,0,0.1,Low
CUST_1237,389,2.0,60.0,76.7,0.0,26,11,209,598,0,4,0.81,High
CUST_1238,389,2.0,60.0,68.6,0.0,13,5,95,484,0,3,0.8,High
CUST_1239,389,2.0,60.0,39.2,20.8,0,0,0,389,2,1,0.53,Medium
CUST_1240,389,2.0,60.0,54.4,5.6,2,0,0,389,0,0,0.05,Low
CUST_1241,389,2.0,60.0,60.0,0.0,13,0,0,389,4,2,0.85,High
CUST_1242,389,2.0,60.0,48.1,11.9,1,0,0,389,0,0,0.05,Low
CUST_1243,389,2.0,60.0,69.8,0.0,12,4,76,465,0,3,0.81,High
CUST_1244,389,2.0,60.0,44.2,15.8,0,0,0,389,2,1,0.62,Medium
CUST_1245,389,2.0,60.0,60.0,0.0,19,0,0,389,5,2,0.92,High
CUST_1246,389,2.0,60.0,53.2,6.8,0,0,0,389,1,0,0.05,Low
CUST_1247,389,2.0,60.0,66.3,0.0,11,4,76,465,0,3,0.85,High
CUST_1248,389,2.0,60.0,51.8,8.2,1,0,0,389,1,0,0.04,Low
CUST_1249,389,2.0,60.0,45.6,14.4,0,0,0,389,1,0,0.04,Low
CUST_1250,389,2.0,60.0,45.8,14.2,1,0,0,389,1,0,0.05,Low
CUST_1251,389,2.0,60.0,53.5,6.5,0,0,0,389,1,0,0.04,Low
CUST_1252,389,2.0,60.0,54.3,5.7,0,0,0,389,1,0,0.09,Low
CUST_1253,389,2.0,60.0,52.4,7.6,0,0,0,389,1,0,0.04,Low
CUST_1254,389,2.0,60.0,60.0,0.0,12,0,0,389,3,2,0.88,High
CUST_1255,389,2.0,60.0,51.0,9.0,0,0,0,389,0,0,0.06,Low
CUST_1256,389,2.0,60.0,45.0,15.0,2,0,0,389,1,0,0.05,Low
CUST_1257,389,2.0,60.0,60.0,0.0,20,0,0,389,2,2,0.85,High
CUST_1258,389,2.0,60.0,25.7,34.3,0,0,0,389,2,1,0.58,Medium
CUST_1259,389,2.0,60.0,37.3,22.7,0,0,0,389,1,1,0.68,High
CUST_1260,389,2.0,60.0,32.2,27.8,0,0,0,389,1,1,0.66,High
CUST_1261,389,2.0,60.0,60.0,0.0,12,0,0,389,5,2,0.9,High
CUST_1262,389,2.0,60.0,49.3,10.7,2,0,0,389,1,0,0.04,Low
CUST_1263,389,2.0,60.0,71.6,0.0,14,4,76,465,0,3,0.83,High
CUST_1264,389,2.0,60.0,70.9,0.0,13,3,57,446,0,3,0.78,High
CUST_1265,389,2.0,60.0,36.8,23.2,0,0,0,389,1,1,0.68,High
CUST_1266,389,2.0,60.0,35.5,24.5,0,0,0,389,2,1,0.62,Medium
CUST_1267,389,2.0,60.0,25.1,34.9,0,0,0,389,2,1,0.57,Medium
CUST_1268,389,2.0,60.0,48.8,11.2,2,0,0,389,1,0,0.04,Low
CUST_1269,389,2.0,60.0,51.1,8.9,1,0,0,389,0,0,0.06,Low
